data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2023-10-25,Pfizer/BioNTech,PUG,80-89,119,125,244,ITF,ITF4,16,Puglia
2023-10-25,Pfizer/BioNTech,PUG,90+,19,46,65,ITF,ITF4,16,Puglia
2023-10-25,Pfizer/BioNTech,SAR,30-39,5,5,10,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,40-49,5,5,10,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,50-59,8,4,12,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,60-69,17,29,46,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,70-79,52,47,99,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,80-89,16,16,32,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SAR,90+,2,2,4,ITG,ITG2,20,Sardegna
2023-10-25,Pfizer/BioNTech,SIC,20-29,0,1,1,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,30-39,0,1,1,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,40-49,1,0,1,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,50-59,1,0,1,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,60-69,2,1,3,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,70-79,10,9,19,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,SIC,80-89,7,2,9,ITG,ITG1,19,Sicilia
2023-10-25,Pfizer/BioNTech,TOS,12-19,2,1,3,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,20-29,8,16,24,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,30-39,24,47,71,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,40-49,44,43,87,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,50-59,83,119,202,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,60-69,328,332,660,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,70-79,618,542,1160,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,80-89,500,529,1029,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,TOS,90+,94,213,307,ITI,ITI1,9,Toscana
2023-10-25,Pfizer/BioNTech,UMB,40-49,4,0,4,ITI,ITI2,10,Umbria
2023-10-25,Pfizer/BioNTech,UMB,50-59,10,4,14,ITI,ITI2,10,Umbria
2023-10-25,Pfizer/BioNTech,UMB,60-69,15,1,16,ITI,ITI2,10,Umbria
2023-10-25,Pfizer/BioNTech,UMB,70-79,5,0,5,ITI,ITI2,10,Umbria
2023-10-25,Pfizer/BioNTech,VDA,20-29,2,1,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,30-39,4,4,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,40-49,4,6,10,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,50-59,9,15,24,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,60-69,34,45,79,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,70-79,58,52,110,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,80-89,32,50,82,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VDA,90+,10,14,24,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-25,Pfizer/BioNTech,VEN,12-19,0,2,2,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,20-29,6,9,15,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,30-39,15,26,41,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,40-49,20,25,45,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,50-59,32,54,86,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,60-69,67,69,136,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,70-79,89,76,165,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,80-89,66,184,250,ITH,ITH3,5,Veneto
2023-10-25,Pfizer/BioNTech,VEN,90+,18,159,177,ITH,ITH3,5,Veneto
2023-10-26,Pfizer Pediatrico,EMR,30-39,0,6,6,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,40-49,4,0,4,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,50-59,11,8,19,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,60-69,24,26,50,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,70-79,65,56,121,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,80-89,58,58,116,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,EMR,90+,16,30,46,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer Pediatrico,LOM,05-11,0,3,3,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer Pediatrico,MAR,60-69,1,3,4,ITI,ITI3,11,Marche
2023-10-26,Pfizer Pediatrico,MAR,70-79,3,4,7,ITI,ITI3,11,Marche
2023-10-26,Pfizer Pediatrico,MAR,80-89,0,1,1,ITI,ITI3,11,Marche
2023-10-26,Pfizer Pediatrico,TOS,05-11,1,0,1,ITI,ITI1,9,Toscana
2023-10-26,Pfizer Pediatrico,TOS,60-69,1,0,1,ITI,ITI1,9,Toscana
2023-10-26,Pfizer Pediatrico,TOS,90+,1,0,1,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,CAL,50-59,1,1,2,ITF,ITF6,18,Calabria
2023-10-26,Pfizer/BioNTech,CAL,60-69,2,1,3,ITF,ITF6,18,Calabria
2023-10-26,Pfizer/BioNTech,CAL,70-79,4,5,9,ITF,ITF6,18,Calabria
2023-10-26,Pfizer/BioNTech,CAL,80-89,0,1,1,ITF,ITF6,18,Calabria
2023-10-26,Pfizer/BioNTech,CAM,12-19,0,1,1,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,20-29,2,2,4,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,30-39,3,4,7,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,40-49,6,5,11,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,50-59,14,10,24,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,60-69,58,40,98,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,70-79,85,55,140,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,80-89,50,45,95,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,CAM,90+,7,15,22,ITF,ITF3,15,Campania
2023-10-26,Pfizer/BioNTech,EMR,12-19,4,2,6,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,20-29,15,26,41,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,30-39,25,53,78,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,40-49,63,60,123,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,50-59,119,154,273,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,60-69,346,350,696,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,70-79,682,641,1323,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,80-89,602,644,1246,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,EMR,90+,130,289,419,ITH,ITH5,8,Emilia-Romagna
2023-10-26,Pfizer/BioNTech,FVG,12-19,0,3,3,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,20-29,7,4,11,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,30-39,13,16,29,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,40-49,26,21,47,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,50-59,41,34,75,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,60-69,84,92,176,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,70-79,143,132,275,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,80-89,92,94,186,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,FVG,90+,16,32,48,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-26,Pfizer/BioNTech,LAZ,20-29,9,9,18,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,30-39,21,13,34,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,40-49,10,18,28,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,50-59,37,38,75,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,60-69,66,82,148,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,70-79,113,109,222,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,80-89,126,109,235,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LAZ,90+,14,37,51,ITI,ITI4,12,Lazio
2023-10-26,Pfizer/BioNTech,LIG,20-29,4,4,8,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,30-39,7,11,18,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,40-49,6,15,21,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,50-59,33,30,63,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,60-69,64,45,109,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,70-79,93,51,144,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,80-89,143,166,309,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LIG,90+,32,77,109,ITC,ITC3,7,Liguria
2023-10-26,Pfizer/BioNTech,LOM,05-11,15,12,27,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,12-19,7,17,24,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,20-29,50,88,138,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,30-39,103,191,294,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,40-49,172,248,420,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,50-59,351,382,733,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,60-69,1159,1096,2255,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,70-79,1580,1335,2915,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,80-89,1071,1280,2351,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,LOM,90+,185,505,690,ITC,ITC4,3,Lombardia
2023-10-26,Pfizer/BioNTech,MAR,20-29,0,1,1,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,30-39,2,1,3,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,40-49,1,3,4,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,50-59,3,2,5,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,60-69,12,15,27,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,70-79,21,22,43,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,80-89,36,33,69,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MAR,90+,7,17,24,ITI,ITI3,11,Marche
2023-10-26,Pfizer/BioNTech,MOL,60-69,0,1,1,ITF,ITF2,14,Molise
2023-10-26,Pfizer/BioNTech,MOL,70-79,2,1,3,ITF,ITF2,14,Molise
2023-10-26,Pfizer/BioNTech,MOL,80-89,2,2,4,ITF,ITF2,14,Molise
2023-10-26,Pfizer/BioNTech,MOL,90+,0,1,1,ITF,ITF2,14,Molise
2023-10-26,Pfizer/BioNTech,PAB,05-11,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,12-19,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,20-29,5,8,13,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,30-39,7,13,20,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,40-49,16,11,27,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,50-59,43,38,81,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,60-69,89,72,161,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,70-79,108,86,194,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,80-89,108,127,235,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAB,90+,17,35,52,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-26,Pfizer/BioNTech,PAT,12-19,2,0,2,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,20-29,4,1,5,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,30-39,9,11,20,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,40-49,15,21,36,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,50-59,21,18,39,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,60-69,76,55,131,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,70-79,90,76,166,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,80-89,57,73,130,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PAT,90+,19,59,78,ITH,ITH2,4,Provincia Autonoma Trento
2023-10-26,Pfizer/BioNTech,PIE,12-19,3,0,3,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,20-29,6,6,12,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,30-39,17,18,35,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,40-49,11,13,24,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,50-59,53,51,104,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,60-69,185,181,366,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,70-79,259,217,476,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,80-89,166,172,338,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PIE,90+,25,60,85,ITC,ITC1,1,Piemonte
2023-10-26,Pfizer/BioNTech,PUG,12-19,1,1,2,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,20-29,23,15,38,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,30-39,27,23,50,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,40-49,25,34,59,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,50-59,49,65,114,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,60-69,122,116,238,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,70-79,211,189,400,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,80-89,141,152,293,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,PUG,90+,43,70,113,ITF,ITF4,16,Puglia
2023-10-26,Pfizer/BioNTech,SAR,30-39,1,5,6,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,40-49,6,4,10,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,50-59,9,9,18,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,60-69,25,22,47,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,70-79,35,29,64,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,80-89,23,27,50,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SAR,90+,2,8,10,ITG,ITG2,20,Sardegna
2023-10-26,Pfizer/BioNTech,SIC,20-29,0,3,3,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,SIC,50-59,1,1,2,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,SIC,60-69,9,6,15,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,SIC,70-79,8,6,14,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,SIC,80-89,4,4,8,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,SIC,90+,0,2,2,ITG,ITG1,19,Sicilia
2023-10-26,Pfizer/BioNTech,TOS,12-19,6,4,10,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,20-29,11,21,32,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,30-39,24,53,77,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,40-49,40,63,103,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,50-59,119,127,246,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,60-69,443,457,900,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,70-79,753,774,1527,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,80-89,632,713,1345,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,TOS,90+,139,269,408,ITI,ITI1,9,Toscana
2023-10-26,Pfizer/BioNTech,UMB,40-49,1,2,3,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,UMB,50-59,1,1,2,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,UMB,60-69,14,10,24,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,UMB,70-79,17,15,32,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,UMB,80-89,18,15,33,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,UMB,90+,5,16,21,ITI,ITI2,10,Umbria
2023-10-26,Pfizer/BioNTech,VDA,20-29,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,30-39,2,2,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,40-49,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,50-59,4,3,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,60-69,14,9,23,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,70-79,28,25,53,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,80-89,16,24,40,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VDA,90+,3,3,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2023-10-26,Pfizer/BioNTech,VEN,12-19,1,1,2,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,20-29,6,4,10,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,30-39,15,37,52,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,40-49,33,36,69,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,50-59,39,58,97,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,60-69,113,80,193,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,70-79,132,104,236,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,80-89,76,120,196,ITH,ITH3,5,Veneto
2023-10-26,Pfizer/BioNTech,VEN,90+,22,75,97,ITH,ITH3,5,Veneto
2023-10-27,Pfizer Pediatrico,EMR,30-39,2,2,4,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,40-49,3,7,10,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,50-59,15,12,27,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,60-69,42,38,80,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,70-79,80,62,142,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,80-89,60,66,126,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,EMR,90+,8,26,34,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer Pediatrico,LAZ,05-11,2,2,4,ITI,ITI4,12,Lazio
2023-10-27,Pfizer Pediatrico,MAR,60-69,3,4,7,ITI,ITI3,11,Marche
2023-10-27,Pfizer Pediatrico,MAR,70-79,4,2,6,ITI,ITI3,11,Marche
2023-10-27,Pfizer Pediatrico,MAR,80-89,2,2,4,ITI,ITI3,11,Marche
2023-10-27,Pfizer Pediatrico,MAR,90+,0,2,2,ITI,ITI3,11,Marche
2023-10-27,Pfizer Pediatrico,PAB,05-11,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2023-10-27,Pfizer Pediatrico,TOS,50-59,0,1,1,ITI,ITI1,9,Toscana
2023-10-27,Pfizer Pediatrico,TOS,60-69,0,2,2,ITI,ITI1,9,Toscana
2023-10-27,Pfizer Pediatrico,TOS,70-79,2,2,4,ITI,ITI1,9,Toscana
2023-10-27,Pfizer Pediatrico,TOS,80-89,6,9,15,ITI,ITI1,9,Toscana
2023-10-27,Pfizer Pediatrico,TOS,90+,2,13,15,ITI,ITI1,9,Toscana
2023-10-27,Pfizer/BioNTech,CAL,30-39,1,1,2,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,40-49,2,3,5,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,50-59,2,1,3,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,60-69,10,6,16,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,70-79,17,16,33,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,80-89,3,4,7,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAL,90+,1,3,4,ITF,ITF6,18,Calabria
2023-10-27,Pfizer/BioNTech,CAM,12-19,2,1,3,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,20-29,1,4,5,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,30-39,7,4,11,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,40-49,7,4,11,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,50-59,12,16,28,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,60-69,33,38,71,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,70-79,57,36,93,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,80-89,24,24,48,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,CAM,90+,5,4,9,ITF,ITF3,15,Campania
2023-10-27,Pfizer/BioNTech,EMR,12-19,1,5,6,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,20-29,18,18,36,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,30-39,21,37,58,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,40-49,41,60,101,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,50-59,125,141,266,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,60-69,457,446,903,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,70-79,734,677,1411,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,80-89,728,807,1535,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,EMR,90+,146,314,460,ITH,ITH5,8,Emilia-Romagna
2023-10-27,Pfizer/BioNTech,FVG,20-29,4,8,12,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,30-39,8,15,23,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,40-49,22,18,40,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,50-59,25,40,65,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,60-69,116,96,212,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,70-79,173,136,309,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,80-89,91,99,190,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,FVG,90+,18,47,65,ITH,ITH4,6,Friuli-Venezia Giulia
2023-10-27,Pfizer/BioNTech,LAZ,12-19,1,0,1,ITI,ITI4,12,Lazio
2023-10-27,Pfizer/BioNTech,LAZ,20-29,9,15,24,ITI,ITI4,12,Lazio
2023-10-27,Pfizer/BioNTech,LAZ,30-39,18,35,53,ITI,ITI4,12,Lazio
2023-10-27,Pfizer/BioNTech,LAZ,40-49,24,43,67,ITI,ITI4,12,Lazio
2023-10-27,Pfizer/BioNTech,LAZ,50-59,54,55,109,ITI,ITI4,12,Lazio
2023-10-27,Pfizer/BioNTech,LAZ,60-69,129,136,265,ITI,ITI4,12,Lazio
