data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-04-29,Pfizer/BioNTech,VDA,80-89,77,127,48,156,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Pfizer/BioNTech,VDA,90+,4,11,7,8,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Pfizer/BioNTech,VEN,16-19,52,60,67,45,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,20-29,258,280,320,218,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,30-39,318,371,449,240,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,40-49,554,644,759,439,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,50-59,1038,1015,1342,711,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,60-69,7611,7989,14550,1050,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,70-79,5022,5523,6072,4473,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,80-89,1905,2909,462,4352,ITH,ITH3,5,Veneto
2021-04-29,Pfizer/BioNTech,VEN,90+,400,1010,194,1216,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),ABR,16-19,0,1,1,0,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,20-29,16,20,35,1,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,30-39,30,29,59,0,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,40-49,62,49,110,1,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,50-59,99,90,189,0,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,60-69,1182,1250,2430,2,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,70-79,948,1073,2020,1,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,80-89,9,12,21,0,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),ABR,90+,0,2,2,0,ITF,ITF1,13,Abruzzo
2021-04-29,Vaxzevria (AstraZeneca),BAS,16-19,1,0,1,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,20-29,1,4,5,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,30-39,4,0,3,1,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,40-49,7,4,11,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,50-59,14,17,31,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,60-69,220,217,437,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,70-79,287,321,607,1,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),BAS,80-89,2,0,2,0,ITF,ITF5,17,Basilicata
2021-04-29,Vaxzevria (AstraZeneca),CAL,20-29,14,8,22,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,30-39,29,15,44,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,40-49,31,12,43,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,50-59,54,42,96,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,60-69,794,839,1633,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,70-79,508,515,1023,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,80-89,4,6,10,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAL,90+,0,2,2,0,ITF,ITF6,18,Calabria
2021-04-29,Vaxzevria (AstraZeneca),CAM,16-19,4,5,9,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,20-29,43,30,73,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,30-39,35,45,80,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,40-49,47,46,93,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,50-59,84,101,185,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,60-69,2783,2877,5660,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,70-79,1331,1447,2778,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),CAM,80-89,1,2,3,0,ITF,ITF3,15,Campania
2021-04-29,Vaxzevria (AstraZeneca),EMR,20-29,1,2,0,3,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,30-39,3,7,1,9,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,40-49,3,7,4,6,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,50-59,2,3,0,5,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,60-69,24,36,54,6,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,70-79,309,324,632,1,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),EMR,80-89,1,2,2,1,ITH,ITH5,8,Emilia-Romagna
2021-04-29,Vaxzevria (AstraZeneca),FVG,20-29,0,2,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,30-39,0,2,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,40-49,1,1,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,50-59,5,6,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,60-69,218,259,477,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,70-79,557,589,1146,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),FVG,80-89,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-29,Vaxzevria (AstraZeneca),LAZ,16-19,3,6,9,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,20-29,466,648,1114,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,30-39,147,143,290,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,40-49,115,131,246,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,50-59,198,165,363,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,60-69,1647,1482,3129,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,70-79,536,535,1071,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,80-89,3,3,6,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LAZ,90+,0,1,1,0,ITI,ITI4,12,Lazio
2021-04-29,Vaxzevria (AstraZeneca),LIG,40-49,1,0,1,0,ITC,ITC3,7,Liguria
2021-04-29,Vaxzevria (AstraZeneca),LIG,50-59,4,3,7,0,ITC,ITC3,7,Liguria
2021-04-29,Vaxzevria (AstraZeneca),LIG,60-69,1536,1538,3074,0,ITC,ITC3,7,Liguria
2021-04-29,Vaxzevria (AstraZeneca),LIG,70-79,329,394,723,0,ITC,ITC3,7,Liguria
2021-04-29,Vaxzevria (AstraZeneca),LOM,16-19,0,2,1,1,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,20-29,47,116,13,150,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,30-39,64,96,21,139,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,40-49,83,138,55,166,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,50-59,124,106,153,77,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,60-69,4145,4237,8381,1,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,70-79,4358,5179,9537,0,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,80-89,41,75,113,3,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),LOM,90+,5,8,12,1,ITC,ITC4,3,Lombardia
2021-04-29,Vaxzevria (AstraZeneca),MAR,20-29,2,0,2,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,30-39,2,1,3,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,40-49,2,1,3,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,50-59,11,4,15,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,60-69,203,182,385,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,70-79,231,279,509,1,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MAR,80-89,4,6,10,0,ITI,ITI3,11,Marche
2021-04-29,Vaxzevria (AstraZeneca),MOL,20-29,0,5,0,5,ITF,ITF2,14,Molise
2021-04-29,Vaxzevria (AstraZeneca),MOL,30-39,6,17,0,23,ITF,ITF2,14,Molise
2021-04-29,Vaxzevria (AstraZeneca),MOL,40-49,5,11,0,16,ITF,ITF2,14,Molise
2021-04-29,Vaxzevria (AstraZeneca),MOL,50-59,3,7,0,10,ITF,ITF2,14,Molise
2021-04-29,Vaxzevria (AstraZeneca),MOL,70-79,53,69,122,0,ITF,ITF2,14,Molise
2021-04-29,Vaxzevria (AstraZeneca),PAB,30-39,0,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Vaxzevria (AstraZeneca),PAB,70-79,1,0,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Vaxzevria (AstraZeneca),PAB,80-89,0,1,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-04-29,Vaxzevria (AstraZeneca),PAT,20-29,1,2,0,3,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PAT,30-39,3,4,0,7,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PAT,40-49,1,15,0,16,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PAT,50-59,3,15,3,15,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PAT,60-69,193,150,340,3,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PAT,70-79,28,33,61,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-29,Vaxzevria (AstraZeneca),PIE,20-29,15,6,0,21,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,30-39,31,4,0,35,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,40-49,50,6,2,54,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,50-59,28,6,2,32,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,60-69,1020,1162,2182,0,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,70-79,1553,1867,3418,2,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PIE,80-89,2,0,2,0,ITC,ITC1,1,Piemonte
2021-04-29,Vaxzevria (AstraZeneca),PUG,20-29,3,2,4,1,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,30-39,1,4,4,1,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,40-49,5,1,5,1,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,50-59,12,7,19,0,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,60-69,120,212,332,0,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,70-79,1989,2342,4330,1,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),PUG,80-89,1,4,5,0,ITF,ITF4,16,Puglia
2021-04-29,Vaxzevria (AstraZeneca),SAR,40-49,3,3,6,0,ITG,ITG2,20,Sardegna
2021-04-29,Vaxzevria (AstraZeneca),SAR,50-59,0,4,4,0,ITG,ITG2,20,Sardegna
2021-04-29,Vaxzevria (AstraZeneca),SAR,60-69,343,321,664,0,ITG,ITG2,20,Sardegna
2021-04-29,Vaxzevria (AstraZeneca),SAR,70-79,363,398,753,8,ITG,ITG2,20,Sardegna
2021-04-29,Vaxzevria (AstraZeneca),SAR,80-89,1,0,1,0,ITG,ITG2,20,Sardegna
2021-04-29,Vaxzevria (AstraZeneca),SIC,40-49,2,0,2,0,ITG,ITG1,19,Sicilia
2021-04-29,Vaxzevria (AstraZeneca),SIC,50-59,5,5,9,1,ITG,ITG1,19,Sicilia
2021-04-29,Vaxzevria (AstraZeneca),SIC,60-69,724,1025,1749,0,ITG,ITG1,19,Sicilia
2021-04-29,Vaxzevria (AstraZeneca),SIC,70-79,449,488,936,1,ITG,ITG1,19,Sicilia
2021-04-29,Vaxzevria (AstraZeneca),SIC,80-89,4,1,5,0,ITG,ITG1,19,Sicilia
2021-04-29,Vaxzevria (AstraZeneca),TOS,20-29,2,0,2,0,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,30-39,1,1,1,1,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,40-49,1,0,1,0,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,50-59,6,2,8,0,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,60-69,13,26,39,0,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,70-79,6170,6895,13062,3,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),TOS,80-89,165,196,361,0,ITI,ITI1,9,Toscana
2021-04-29,Vaxzevria (AstraZeneca),UMB,20-29,0,1,1,0,ITI,ITI2,10,Umbria
2021-04-29,Vaxzevria (AstraZeneca),UMB,60-69,6,12,18,0,ITI,ITI2,10,Umbria
2021-04-29,Vaxzevria (AstraZeneca),UMB,70-79,433,521,954,0,ITI,ITI2,10,Umbria
2021-04-29,Vaxzevria (AstraZeneca),UMB,80-89,0,1,1,0,ITI,ITI2,10,Umbria
2021-04-29,Vaxzevria (AstraZeneca),VDA,60-69,97,89,185,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Vaxzevria (AstraZeneca),VDA,70-79,0,12,12,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-29,Vaxzevria (AstraZeneca),VEN,20-29,5,0,5,0,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,30-39,3,2,4,1,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,40-49,6,3,9,0,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,50-59,21,12,32,1,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,60-69,3228,3715,6933,10,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,70-79,780,940,1717,3,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,80-89,8,8,15,1,ITH,ITH3,5,Veneto
2021-04-29,Vaxzevria (AstraZeneca),VEN,90+,1,4,4,1,ITH,ITH3,5,Veneto
2021-04-30,Janssen,ABR,30-39,1,1,2,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,40-49,3,0,3,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,50-59,4,5,9,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,60-69,119,134,253,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,70-79,60,42,102,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,80-89,0,4,4,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,ABR,90+,0,1,1,0,ITF,ITF1,13,Abruzzo
2021-04-30,Janssen,CAM,20-29,19,1,20,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,30-39,85,1,86,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,40-49,70,5,75,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,50-59,61,29,90,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,60-69,47,41,88,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,70-79,11,18,29,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,CAM,80-89,1,2,3,0,ITF,ITF3,15,Campania
2021-04-30,Janssen,EMR,30-39,1,0,1,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,EMR,50-59,1,1,2,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,EMR,60-69,158,189,347,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,EMR,70-79,808,1067,1875,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,EMR,80-89,3,7,10,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,EMR,90+,0,1,1,0,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Janssen,FVG,20-29,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Janssen,FVG,30-39,4,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Janssen,FVG,40-49,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Janssen,FVG,50-59,4,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Janssen,LAZ,16-19,1,2,3,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,20-29,198,434,632,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,30-39,188,334,522,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,40-49,159,286,445,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,50-59,232,203,435,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,60-69,206,187,393,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LAZ,70-79,42,49,91,0,ITI,ITI4,12,Lazio
2021-04-30,Janssen,LOM,16-19,0,1,1,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,20-29,2,2,4,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,30-39,4,2,6,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,40-49,10,10,20,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,50-59,53,35,88,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,60-69,1865,1761,3626,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,70-79,1165,1385,2550,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,80-89,17,38,55,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,LOM,90+,1,6,7,0,ITC,ITC4,3,Lombardia
2021-04-30,Janssen,MAR,50-59,0,1,1,0,ITI,ITI3,11,Marche
2021-04-30,Janssen,MAR,60-69,7,9,16,0,ITI,ITI3,11,Marche
2021-04-30,Janssen,MAR,70-79,7,11,18,0,ITI,ITI3,11,Marche
2021-04-30,Janssen,PAT,50-59,2,0,2,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-30,Janssen,PAT,60-69,12,10,22,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-30,Janssen,PAT,70-79,0,3,3,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-30,Janssen,PIE,60-69,121,135,256,0,ITC,ITC1,1,Piemonte
2021-04-30,Janssen,PIE,70-79,91,116,207,0,ITC,ITC1,1,Piemonte
2021-04-30,Janssen,PIE,80-89,1,0,1,0,ITC,ITC1,1,Piemonte
2021-04-30,Janssen,PUG,40-49,0,1,1,0,ITF,ITF4,16,Puglia
2021-04-30,Janssen,PUG,50-59,0,2,2,0,ITF,ITF4,16,Puglia
2021-04-30,Janssen,PUG,60-69,32,52,84,0,ITF,ITF4,16,Puglia
2021-04-30,Janssen,PUG,70-79,262,291,553,0,ITF,ITF4,16,Puglia
2021-04-30,Janssen,PUG,80-89,0,2,2,0,ITF,ITF4,16,Puglia
2021-04-30,Janssen,SAR,60-69,2,1,3,0,ITG,ITG2,20,Sardegna
2021-04-30,Janssen,SAR,70-79,1,1,2,0,ITG,ITG2,20,Sardegna
2021-04-30,Janssen,SIC,50-59,0,2,2,0,ITG,ITG1,19,Sicilia
2021-04-30,Janssen,SIC,60-69,13,20,33,0,ITG,ITG1,19,Sicilia
2021-04-30,Janssen,SIC,70-79,4,12,16,0,ITG,ITG1,19,Sicilia
2021-04-30,Janssen,VDA,60-69,23,19,42,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-30,Janssen,VDA,70-79,2,1,3,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-30,Janssen,VEN,20-29,1,0,1,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,40-49,1,2,3,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,50-59,4,3,7,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,60-69,510,574,1084,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,70-79,56,94,150,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,80-89,3,16,19,0,ITH,ITH3,5,Veneto
2021-04-30,Janssen,VEN,90+,0,13,13,0,ITH,ITH3,5,Veneto
2021-04-30,Moderna,ABR,16-19,4,7,0,11,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,20-29,31,18,9,40,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,30-39,36,37,17,56,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,40-49,51,58,24,85,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,50-59,115,106,45,176,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,60-69,247,230,108,369,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,70-79,455,412,131,736,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,80-89,154,240,126,268,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,ABR,90+,31,115,87,59,ITF,ITF1,13,Abruzzo
2021-04-30,Moderna,BAS,16-19,10,3,13,0,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,20-29,46,56,100,2,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,30-39,46,47,91,2,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,40-49,66,81,147,0,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,50-59,80,75,150,5,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,60-69,42,69,102,9,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,70-79,84,104,169,19,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,80-89,154,212,12,354,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,BAS,90+,24,59,1,82,ITF,ITF5,17,Basilicata
2021-04-30,Moderna,CAL,16-19,1,0,1,0,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,20-29,9,7,8,8,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,30-39,17,12,15,14,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,40-49,22,27,21,28,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,50-59,45,49,43,51,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,60-69,111,88,113,86,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,70-79,145,133,108,170,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,80-89,142,141,30,253,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAL,90+,32,42,6,68,ITF,ITF6,18,Calabria
2021-04-30,Moderna,CAM,16-19,5,1,4,2,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,20-29,36,55,63,28,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,30-39,58,54,85,27,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,40-49,109,111,153,67,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,50-59,216,191,318,89,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,60-69,388,360,640,108,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,70-79,601,733,840,494,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,80-89,227,428,372,283,ITF,ITF3,15,Campania
2021-04-30,Moderna,CAM,90+,83,193,159,117,ITF,ITF3,15,Campania
2021-04-30,Moderna,EMR,16-19,6,6,8,4,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,20-29,77,69,113,33,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,30-39,103,97,116,84,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,40-49,128,137,134,131,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,50-59,119,161,135,145,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,60-69,341,376,575,142,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,70-79,418,488,757,149,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,80-89,184,305,248,241,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,EMR,90+,66,254,158,162,ITH,ITH5,8,Emilia-Romagna
2021-04-30,Moderna,FVG,16-19,0,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Moderna,FVG,20-29,10,22,0,32,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-30,Moderna,FVG,30-39,22,34,1,55,ITH,ITH4,6,Friuli-Venezia Giulia
